l_id;wkt_srid_4326;24 Hous rel;24 Hours abs;100 Hours average abs;100 Hours max abs;100 Hours max average rel;cap;;;;;;;;;;;;;;;
l632;"SRID=4326;LINESTRING(10.8431177989998 49.3786926858391,11.3269526751765 49.393473117636)";0.028326831;13.88014701;38.56233971;61.03685356;0.124565007;490;;l632;"SRID=4326;LINESTRING(10.8431177989998 49.3786926858391,11.3269526751765 49.393473117636)";;;;;;;;;;l633;23.05292266;54.28887508
l633;"SRID=4326;LINESTRING(9.52960512906833 53.6189906941937,9.48789502699389 53.6365577623199)";0.049628612;24.31802;23.05292266;54.28887508;0.110793623;490;;l633;"SRID=4326;LINESTRING(9.52960512906833 53.6189906941937,9.48789502699389 53.6365577623199)";;;;;;;;;;l634;63.88839074;162.007762
l634;"SRID=4326;LINESTRING(9.5017896678173 53.5428143723363,9.52960512906833 53.6189906941937)";0.114014176;55.8669463;63.88839074;162.007762;0.330628086;490;;l634;"SRID=4326;LINESTRING(9.5017896678173 53.5428143723363,9.52960512906833 53.6189906941937)";;;;;;;;;;l635;26.35123229;64.800982
l635;"SRID=4326;LINESTRING(9.52960512906833 53.6189906941937,9.49151079250535 53.6580982806881)";0.04142711;20.29928373;26.35123229;64.800982;0.132246902;490;;l635;"SRID=4326;LINESTRING(9.52960512906833 53.6189906941937,9.49151079250535 53.6580982806881)";;;;;;;;;;l636;26.5967578;67.2439833
l636;"SRID=4326;LINESTRING(9.49151079250535 53.6580982806881,9.48789502699389 53.6365577623199)";0.02736766;13.41015322;26.5967578;67.2439833;0.137232619;490;;l636;"SRID=4326;LINESTRING(9.49151079250535 53.6580982806881,9.48789502699389 53.6365577623199)";;;;;;;;;;l638;1515.356031;1568.705279
l637;"SRID=4326;LINESTRING(8.134 46.573,8.134 46.573)";0.476140612;809.4390412;0;0;0;1700;;l637;"SRID=4326;LINESTRING(8.134 46.573,8.134 46.573)";;;;;;;;;;l641;12.3011557;33.44620977
l638;"SRID=4326;LINESTRING(3.003 47.211,8.134 46.573)";0.020967895;35.64542074;1515.356031;1568.705279;0.922767811;1700;;l638;"SRID=4326;LINESTRING(3.003 47.211,8.134 46.573)";;;;;;;;;;l642;6.132238166;16.67324022
l639;"SRID=4326;LINESTRING(14.009 47.264,14.009 47.264)";0.036264422;17.76956692;0;0;0;490;;l639;"SRID=4326;LINESTRING(14.009 47.264,14.009 47.264)";;;;;;;;;;l643;63.11907973;143.1116758
l640;"SRID=4326;LINESTRING(14.009 47.264,14.009 47.264)";0.161596859;79.18246078;0;0;0;490;;l640;"SRID=4326;LINESTRING(14.009 47.264,14.009 47.264)";;;;;;;;;;l644;565.5429269;1789.560547
l641;"SRID=4326;LINESTRING(13.7106901040113 48.5193051606747,14.009 47.264)";4.428368821;2169.900723;12.3011557;33.44620977;0.068257571;490;;l641;"SRID=4326;LINESTRING(13.7106901040113 48.5193051606747,14.009 47.264)";;;;;;;;;;l645;522.1157721;1808.955958
l642;"SRID=4326;LINESTRING(13.7106901040113 48.5193051606747,14.009 47.264)";3.109320047;1523.566823;6.132238166;16.67324022;0.034027021;490;;l642;"SRID=4326;LINESTRING(13.7106901040113 48.5193051606747,14.009 47.264)";;;;;;;;;;l646;20.23158158;32.23687574
l643;"SRID=4326;LINESTRING(9.91814864613865 52.3799963125719,10.0876467999739 52.3151305547947)";0.0709727;34.77662318;63.11907973;143.1116758;0.292064644;490;;l643;"SRID=4326;LINESTRING(9.91814864613865 52.3799963125719,10.0876467999739 52.3151305547947)";;;;;;;;;;l647;612.2429078;975.5440255
l644;"SRID=4326;LINESTRING(7.31136229105814 53.1257665563186,6.02502872785802 54.3540286881643)";0.350800403;1052.401208;565.5429269;1789.560547;0.596520182;3000;;l644;"SRID=4326;LINESTRING(7.31136229105814 53.1257665563186,6.02502872785802 54.3540286881643)";;;;;;;;;;l648;14.04074152;50.2721054
l645;"SRID=4326;LINESTRING(7.31136229105814 53.1257665563186,6.02503294993986 54.3549329471359)";0.003498445;10.49533628;522.1157721;1808.955958;0.602985319;3000;;l645;"SRID=4326;LINESTRING(7.31136229105814 53.1257665563186,6.02503294993986 54.3549329471359)";;;;;;;;;;l649;964.786329;980
l646;"SRID=4326;LINESTRING(9.42551238607291 48.0643507981263,8.25885994832776 47.6342116213731)";0.607082976;297.4706581;20.23158158;32.23687574;0.065789542;490;;l646;"SRID=4326;LINESTRING(9.42551238607291 48.0643507981263,8.25885994832776 47.6342116213731)";;;;;;;;;;l650;64.72211361;138.2938262
l647;"SRID=4326;LINESTRING(9.42551238607291 48.0643507981263,8.25885994832776 47.6342116213731)";0.074766846;127.1036387;612.2429078;975.5440255;0.573849427;1700;;l647;"SRID=4326;LINESTRING(9.42551238607291 48.0643507981263,8.25885994832776 47.6342116213731)";;;;;;;;;;l651;189.7380411;456.8407106
l648;"SRID=4326;LINESTRING(9.72699196993402 54.2914209867842,9.31819523638713 54.7160494089748)";1.595322793;781.7081686;14.04074152;50.2721054;0.102596133;490;;l648;"SRID=4326;LINESTRING(9.72699196993402 54.2914209867842,9.31819523638713 54.7160494089748)";;;;;;;;;;l652;122.2811062;153.9847452
l649;"SRID=4326;LINESTRING(8.3523338799966 49.4212743386606,8.50180851652818 49.4449115114399)";0.126183105;123.659443;964.786329;980;1;980;;l649;"SRID=4326;LINESTRING(8.3523338799966 49.4212743386606,8.50180851652818 49.4449115114399)";;;;;;;;;;l653;54.55570634;130.081594
l650;"SRID=4326;LINESTRING(9.09183529743294 49.2946188662059,8.62320967451897 49.3565822492832)";0.047143061;23.10009971;64.72211361;138.2938262;0.282232298;490;;l650;"SRID=4326;LINESTRING(9.09183529743294 49.2946188662059,8.62320967451897 49.3565822492832)";;;;;;;;;;l654;28.0074982;46.43588395
l651;"SRID=4326;LINESTRING(9.09183529743294 49.2946188662059,9.44691867105201 49.5902629324336)";0.017108929;29.08517996;189.7380411;456.8407106;0.26872983;1700;;l651;"SRID=4326;LINESTRING(9.09183529743294 49.2946188662059,9.44691867105201 49.5902629324336)";;;;;;;;;;l655;5.688807283;30.85567711
l652;"SRID=4326;LINESTRING(8.66378315807233 49.3600873718872,8.62320967451897 49.3565822492832)";0.01054827;5.168652271;122.2811062;153.9847452;0.314254582;490;;l652;"SRID=4326;LINESTRING(8.66378315807233 49.3600873718872,8.62320967451897 49.3565822492832)";;;;;;;;;;l656;114.5453641;326.5728633
l653;"SRID=4326;LINESTRING(9.56710201161841 51.3252573276817,9.38765125748855 51.640733525594)";0.163496585;80.11332689;54.55570634;130.081594;0.265472641;490;;l653;"SRID=4326;LINESTRING(9.56710201161841 51.3252573276817,9.38765125748855 51.640733525594)";;;;;;;;;;l657;56.20682396;144.7900063
l654;"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,7.95849127307054 47.5791483196323)";0.025835636;12.65946155;28.0074982;46.43588395;0.09476711;490;;l654;"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,7.95849127307054 47.5791483196323)";;;;;;;;;;l658;29.93308044;63.14729262
l655;"SRID=4326;LINESTRING(8.34912612288763 49.0130521177978,8.3133401659254 49.0090434643525)";0.01422219;6.968873215;5.688807283;30.85567711;0.06297077;490;;l655;"SRID=4326;LINESTRING(8.34912612288763 49.0130521177978,8.3133401659254 49.0090434643525)";;;;;;;;;;l659;50.98054314;73.27888249
l656;"SRID=4326;LINESTRING(8.65937290290079 51.9996101318907,8.364229530696 51.9271204904611)";0.005872609;9.983435817;114.5453641;326.5728633;0.192101684;1700;;l656;"SRID=4326;LINESTRING(8.65937290290079 51.9996101318907,8.364229530696 51.9271204904611)";;;;;;;;;;l660;137.372117;338.5671663
l657;"SRID=4326;LINESTRING(10.3692300485918 52.1670924338554,10.4203895577612 52.1652004276784)";0.165629901;81.15865147;56.20682396;144.7900063;0.295489809;490;;l657;"SRID=4326;LINESTRING(10.3692300485918 52.1670924338554,10.4203895577612 52.1652004276784)";;;;;;;;;;l661;72.15315788;100.9547508
l658;"SRID=4326;LINESTRING(10.3692300485918 52.1670924338554,10.3884721771883 52.1513649329361)";0.06927712;33.94578866;29.93308044;63.14729262;0.128872026;490;;l658;"SRID=4326;LINESTRING(10.3692300485918 52.1670924338554,10.3884721771883 52.1513649329361)";;;;;;;;;;l662;301.6667266;416.9081472
l659;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,13.0025898987886 50.8659127196838)";0.952672438;466.8094945;50.98054314;73.27888249;0.14954874;490;;l659;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,13.0025898987886 50.8659127196838)";;;;;;;;;;l663;7.851827994;19.03559901
l660;"SRID=4326;LINESTRING(9.25103425143703 53.1144323051271,8.82002487241632 53.1073882918815)";0.004576068;2.242273108;137.372117;338.5671663;0.690953401;490;;l660;"SRID=4326;LINESTRING(9.25103425143703 53.1144323051271,8.82002487241632 53.1073882918815)";;;;;;;;;;l664;11.12088247;18.72982751
l661;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,12.4772465232803 50.7531200813148)";0.026352047;12.91250325;72.15315788;100.9547508;0.206030104;490;;l661;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,12.4772465232803 50.7531200813148)";;;;;;;;;;l665;1689.782164;1700
l662;"SRID=4326;LINESTRING(8.3133401659254 49.0090434643525,7.75349546540486 48.0993557006259)";0.959882667;1631.800533;301.6667266;416.9081472;0.245240087;1700;;l662;"SRID=4326;LINESTRING(8.3133401659254 49.0090434643525,7.75349546540486 48.0993557006259)";;;;;;;;;;l666;703.8676458;1135.770171
l663;"SRID=4326;LINESTRING(6.75552340556687 49.3648695914696,6.74970009407096 49.3651763747607)";0.32063009;157.1087441;7.851827994;19.03559901;0.038848161;490;;l663;"SRID=4326;LINESTRING(6.75552340556687 49.3648695914696,6.74970009407096 49.3651763747607)";;;;;;;;;;l667;34.94692861;99.9671018
l664;"SRID=4326;LINESTRING(6.75552340556687 49.3648695914696,6.76601564520935 49.3600771523749)";0.05144727;25.20916243;11.12088247;18.72982751;0.038224138;490;;l664;"SRID=4326;LINESTRING(6.75552340556687 49.3648695914696,6.76601564520935 49.3600771523749)";;;;;;;;;;l668;40.87013685;116.9106784
l665;"SRID=4326;LINESTRING(8.3133401659254 49.0090434643525,8.30626265141083 49.0128258362562)";0.017342295;29.48190183;1689.782164;1700;1;1700;;l665;"SRID=4326;LINESTRING(8.3133401659254 49.0090434643525,8.30626265141083 49.0128258362562)";;;;;;;;;;l669;297.0902994;387.2027972
l666;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,14.54 49.736)";0.212394767;361.0711047;703.8676458;1135.770171;0.6681001;1700;;l666;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,14.54 49.736)";;;;;;;;;;l670;375.9638303;490
l667;"SRID=4326;LINESTRING(8.47470704898602 53.4286511943138,8.47791063608626 53.428485468955)";0.268782759;456.93069;34.94692861;99.9671018;0.058804178;1700;;l667;"SRID=4326;LINESTRING(8.47470704898602 53.4286511943138,8.47791063608626 53.428485468955)";;;;;;;;;;l671;305.190732;606.0584204
l668;"SRID=4326;LINESTRING(8.47470704898602 53.4286511943138,8.47791063608626 53.428485468955)";0.097581872;165.8891826;40.87013685;116.9106784;0.068770987;1700;;l668;"SRID=4326;LINESTRING(8.47470704898602 53.4286511943138,8.47791063608626 53.428485468955)";;;;;;;;;;l672;80.27331056;80.27331056
l669;"SRID=4326;LINESTRING(8.05408735442182 53.3323026933898,8.05283751634017 53.3338809598955)";0.437740991;214.4930858;297.0902994;387.2027972;0.79020979;490;;l669;"SRID=4326;LINESTRING(8.05408735442182 53.3323026933898,8.05283751634017 53.3338809598955)";;;;;;;;;;l673;14.04140688;50.2744877
l670;"SRID=4326;LINESTRING(8.05408735442182 53.3323026933898,8.05283751634017 53.3338809598955)";0.021420069;10.49583363;375.9638303;490;1;490;;l670;"SRID=4326;LINESTRING(8.05408735442182 53.3323026933898,8.05283751634017 53.3338809598955)";;;;;;;;;;l674;16.12590763;16.12590763
l671;"SRID=4326;LINESTRING(8.284861778672 50.7590735194915,8.65659923594081 50.6055491256016)";0.009485828;16.12590763;305.190732;606.0584204;0.356504953;1700;;l671;"SRID=4326;LINESTRING(8.284861778672 50.7590735194915,8.65659923594081 50.6055491256016)";;;;;;;;;;l675;139.9912714;194.1645676
l672;"SRID=4326;LINESTRING(10.7610403785613 52.3677293804096,10.99933301239 52.2001419745622)";0.114214452;194.1645676;80.27331056;80.27331056;0.047219594;1700;;l672;"SRID=4326;LINESTRING(10.7610403785613 52.3677293804096,10.99933301239 52.2001419745622)";;;;;;;;;;l676;96.2141423;120.9143653
l673;"SRID=4326;LINESTRING(9.72699196993402 54.2914209867842,9.31819523638713 54.7160494089748)";0.126519521;61.99456518;14.04140688;50.2744877;0.102600995;490;;l673;"SRID=4326;LINESTRING(9.72699196993402 54.2914209867842,9.31819523638713 54.7160494089748)";;;;;;;;;;l677;43.34604399;55.02757561
l674;"SRID=4326;LINESTRING(11.3704262486892 48.2914922329548,11.8132328973194 48.2212664654998)";0.138198948;67.71748441;16.12590763;16.12590763;0.032910016;490;;l674;"SRID=4326;LINESTRING(11.3704262486892 48.2914922329548,11.8132328973194 48.2212664654998)";;;;;;;;;;l678;28.0213977;46.45892905
l675;"SRID=4326;LINESTRING(10.4149923381504 53.4126068830249,10.1575015165126 53.5551316685834)";0.01711742;29.09961429;139.9912714;194.1645676;0.114214452;1700;;l675;"SRID=4326;LINESTRING(10.4149923381504 53.4126068830249,10.1575015165126 53.5551316685834)";;;;;;;;;;l679;28.23861784;46.81907579
l676;"SRID=4326;LINESTRING(8.3133401659254 49.0090434643525,8.4413154852023 49.2514026469585)";0.017250113;29.32519269;96.2141423;120.9143653;0.071126097;1700;;l676;"SRID=4326;LINESTRING(8.3133401659254 49.0090434643525,8.4413154852023 49.2514026469585)";;;;;;;;;;l680;28.21744946;46.78397903
l677;"SRID=4326;LINESTRING(11.3704262486892 48.2914922329548,11.4407746483177 48.1718035473026)";0.017237182;29.30320979;43.34604399;55.02757561;0.032369162;1700;;l677;"SRID=4326;LINESTRING(11.3704262486892 48.2914922329548,11.4407746483177 48.1718035473026)";;;;;;;;;;l681;6.196024052;6.219807934
l678;"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,7.95849127307054 47.5791483196323)";0.011225215;5.500355538;28.0213977;46.45892905;0.094814141;490;;l678;"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,7.95849127307054 47.5791483196323)";;;;;;;;;;l682;259.496171;385.0181398
l679;"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,7.95849127307054 47.5791483196323)";0.051749963;25.35748172;28.23861784;46.81907579;0.095549134;490;;l679;"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,7.95849127307054 47.5791483196323)";;;;;;;;;;l683;259.481406;384.9962326
l680;"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,7.95849127307054 47.5791483196323)";0.051747018;25.3560389;28.21744946;46.78397903;0.095477508;490;;l680;"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,7.95849127307054 47.5791483196323)";;;;;;;;;;l684;12.03548118;12.1554486
l681;"SRID=4326;LINESTRING(9.77654483874895 53.6906352606291,9.52960512906833 53.6189906941937)";0.024807038;12.1554486;6.196024052;6.219807934;0.012693486;490;;l681;"SRID=4326;LINESTRING(9.77654483874895 53.6906352606291,9.52960512906833 53.6189906941937)";;;;;;;;;;l685;17.32170719;39.82865778
l682;"SRID=4326;LINESTRING(9.5017896678173 53.5428143723363,9.25103425143703 53.1144323051271)";0.005193969;8.829747937;259.496171;385.0181398;0.226481259;1700;;l682;"SRID=4326;LINESTRING(9.5017896678173 53.5428143723363,9.25103425143703 53.1144323051271)";;;;;;;;;;l686;18.73363607;43.07517566
l683;"SRID=4326;LINESTRING(9.5017896678173 53.5428143723363,9.25103425143703 53.1144323051271)";0.005617341;9.54947931;259.481406;384.9962326;0.226468372;1700;;l683;"SRID=4326;LINESTRING(9.5017896678173 53.5428143723363,9.25103425143703 53.1144323051271)";;;;;;;;;;l687;18.87578984;43.40203683
l684;"SRID=4326;LINESTRING(12.3374229103144 51.1969683571228,11.1228545605428 50.9989090670144)";0.005659966;9.621942254;12.03548118;12.1554486;0.007150264;1700;;l684;"SRID=4326;LINESTRING(12.3374229103144 51.1969683571228,11.1228545605428 50.9989090670144)";;;;;;;;;;l688;18.67847224;42.94833474
l685;"SRID=4326;LINESTRING(14.4598868223649 51.8332759246019,14.4281804852225 51.8888641394403)";0.0056008;9.521359524;17.32170719;39.82865778;0.023428622;1700;;l685;"SRID=4326;LINESTRING(14.4598868223649 51.8332759246019,14.4281804852225 51.8888641394403)";;;;;;;;;;l689;18.87859873;43.40849547
l686;"SRID=4326;LINESTRING(14.4598868223649 51.8332759246019,14.4281804852225 51.8888641394403)";0.005660808;9.62337409;18.73363607;43.07517566;0.025338339;1700;;l686;"SRID=4326;LINESTRING(14.4598868223649 51.8332759246019,14.4281804852225 51.8888641394403)";;;;;;;;;;l690;17.32170719;39.82865778
l687;"SRID=4326;LINESTRING(14.4598868223649 51.8332759246019,14.4281804852225 51.8888641394403)";0.005193969;8.829747937;18.87578984;43.40203683;0.02553061;1700;;l687;"SRID=4326;LINESTRING(14.4598868223649 51.8332759246019,14.4281804852225 51.8888641394403)";;;;;;;;;;l691;653.8110818;967.929183
l688;"SRID=4326;LINESTRING(14.4598868223649 51.8332759246019,14.4281804852225 51.8888641394403)";0.134940081;229.3981383;18.67847224;42.94833474;0.025263726;1700;;l688;"SRID=4326;LINESTRING(14.4598868223649 51.8332759246019,14.4281804852225 51.8888641394403)";;;;;;;;;;l692;65.81272137;95.99346477
l689;"SRID=4326;LINESTRING(14.4598868223649 51.8332759246019,14.4281804852225 51.8888641394403)";0.091431434;155.4334381;18.87859873;43.40849547;0.025534409;1700;;l689;"SRID=4326;LINESTRING(14.4598868223649 51.8332759246019,14.4281804852225 51.8888641394403)";;;;;;;;;;l693;634.1724479;1051.941264
l690;"SRID=4326;LINESTRING(14.4598868223649 51.8332759246019,14.4281804852225 51.8888641394403)";0.079385334;134.9550686;17.32170719;39.82865778;0.023428622;1700;;l690;"SRID=4326;LINESTRING(14.4598868223649 51.8332759246019,14.4281804852225 51.8888641394403)";;;;;;;;;;l694;418.1845733;490
l691;"SRID=4326;LINESTRING(6.45655246642153 50.8713380368705,6.2140153990158 50.9438998573728)";0.28100676;477.7114927;653.8110818;967.929183;0.569370108;1700;;l691;"SRID=4326;LINESTRING(6.45655246642153 50.8713380368705,6.2140153990158 50.9438998573728)";;;;;;;;;;l695;74.32107329;160.7462602
l692;"SRID=4326;LINESTRING(6.21619297137216 50.9123617956925,6.2140153990158 50.9438998573728)";0.023685111;40.26468824;65.81272137;95.99346477;0.056466744;1700;;l692;"SRID=4326;LINESTRING(6.21619297137216 50.9123617956925,6.2140153990158 50.9438998573728)";;;;;;;;;;l696;134.2793595;134.2793595
l693;"SRID=4326;LINESTRING(5.339 52.006,6.2140153990158 50.9438998573728)";0.078987859;134.2793595;634.1724479;1051.941264;0.618788979;1700;;l693;"SRID=4326;LINESTRING(5.339 52.006,6.2140153990158 50.9438998573728)";;;;;;;;;;l697;40.00376392;89.59289314
l694;"SRID=4326;LINESTRING(14.009 47.264,11.2869438320852 47.4928624569052)";0.063838272;31.28075347;418.1845733;490;1;490;;l694;"SRID=4326;LINESTRING(14.009 47.264,11.2869438320852 47.4928624569052)";;;;;;;;;;l698;36.8370348;64.85958698
l695;"SRID=4326;LINESTRING(11.2777210418419 47.4958726669837,11.2869438320852 47.4928624569052)";0.008913805;4.367764507;74.32107329;160.7462602;0.328053592;490;;l695;"SRID=4326;LINESTRING(11.2777210418419 47.4958726669837,11.2869438320852 47.4928624569052)";;;;;;;;;;l699;33.80262035;101.3531225
l696;"SRID=4326;LINESTRING(11.2939727001158 48.0520427719624,11.2869438320852 47.4928624569052)";0.040317871;19.75575679;134.2793595;134.2793595;0.274039509;490;;l696;"SRID=4326;LINESTRING(11.2939727001158 48.0520427719624,11.2869438320852 47.4928624569052)";;;;;;;;;;l700;76.3104006;277.0472887
l697;"SRID=4326;LINESTRING(13.3057532949594 52.2307818451873,13.5053368398164 52.4747788520482)";0.423511089;207.5204338;40.00376392;89.59289314;0.182842639;490;;l697;"SRID=4326;LINESTRING(13.3057532949594 52.2307818451873,13.5053368398164 52.4747788520482)";;;;;;;;;;l701;80.81564724;172.7736451
l698;"SRID=4326;LINESTRING(13.5061534469385 52.473822309174,13.5053368398164 52.4747788520482)";0.110649375;54.21819366;36.8370348;64.85958698;0.132366504;490;;l698;"SRID=4326;LINESTRING(13.5061534469385 52.473822309174,13.5053368398164 52.4747788520482)";;;;;;;;;;l702;51.91519563;93.95471673
l699;"SRID=4326;LINESTRING(13.5241987309997 52.5356342713481,13.5053368398164 52.4747788520482)";0.268719155;131.6723862;33.80262035;101.3531225;0.206843107;490;;l699;"SRID=4326;LINESTRING(13.5241987309997 52.5356342713481,13.5053368398164 52.4747788520482)";;;;;;;;;;l703;29.22804865;38.87741555
l700;"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,8.53055554991256 47.9148481845625)";0.058827923;100.0074684;76.3104006;277.0472887;0.162968993;1700;;l700;"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,8.53055554991256 47.9148481845625)";;;;;;;;;;l704;82.42550031;215.7663431
l701;"SRID=4326;LINESTRING(8.87294280487974 48.3100912582216,8.53055554991256 47.9148481845625)";0.154084683;261.9439608;80.81564724;172.7736451;0.101631556;1700;;l701;"SRID=4326;LINESTRING(8.87294280487974 48.3100912582216,8.53055554991256 47.9148481845625)";;;;;;;;;;l705;94.19721212;272.8354045
l702;"SRID=4326;LINESTRING(8.46542980021065 48.0435236210637,8.53055554991256 47.9148481845625)";0.239975368;407.9581257;51.91519563;93.95471673;0.05526748;1700;;l702;"SRID=4326;LINESTRING(8.46542980021065 48.0435236210637,8.53055554991256 47.9148481845625)";;;;;;;;;;l706;24.46557139;26.69466396
l703;"SRID=4326;LINESTRING(7.91072928612534 48.5012882982432,8.24975045659741 48.8491773731136)";0.05109084;25.03451143;29.22804865;38.87741555;0.079341664;490;;l703;"SRID=4326;LINESTRING(7.91072928612534 48.5012882982432,8.24975045659741 48.8491773731136)";;;;;;;;;;l707;18.82549612;63.39369814
l704;"SRID=4326;LINESTRING(8.24872901623214 48.8463165189067,8.24975045659741 48.8491773731136)";0.04128086;20.2276213;82.42550031;215.7663431;0.440339476;490;;l704;"SRID=4326;LINESTRING(8.24872901623214 48.8463165189067,8.24975045659741 48.8491773731136)";;;;;;;;;;l708;35.54583308;35.64478365
l705;"SRID=4326;LINESTRING(8.3133401659254 49.0090434643525,8.24975045659741 48.8491773731136)";0.016087316;7.882784953;94.19721212;272.8354045;0.556806948;490;;l705;"SRID=4326;LINESTRING(8.3133401659254 49.0090434643525,8.24975045659741 48.8491773731136)";;;;;;;;;;l709;14.71218823;15.45356205
l706;"SRID=4326;LINESTRING(9.98853660865951 53.766277668594,9.45967747872262 53.8646574512707)";0.031537882;15.45356205;24.46557139;26.69466396;0.054478906;490;;l706;"SRID=4326;LINESTRING(9.98853660865951 53.766277668594,9.45967747872262 53.8646574512707)";;;;;;;;;;l710;227.2233461;334.7368407
l707;"SRID=4326;LINESTRING(9.44963652666114 53.967286497351,9.45967747872262 53.8646574512707)";0.460148125;225.4725811;18.82549612;63.39369814;0.129374894;490;;l707;"SRID=4326;LINESTRING(9.44963652666114 53.967286497351,9.45967747872262 53.8646574512707)";;;;;;;;;;l711;187.9422964;285.884618
l708;"SRID=4326;LINESTRING(9.34400177215961 53.8517774635399,9.45967747872262 53.8646574512707)";0.376449484;184.4602474;35.54583308;35.64478365;0.072744456;490;;l708;"SRID=4326;LINESTRING(9.34400177215961 53.8517774635399,9.45967747872262 53.8646574512707)";;;;;;;;;;l712;122.3963909;246.7470586
l709;"SRID=4326;LINESTRING(11.1228545605428 50.9989090670144,11.4299065773025 50.9114464610955)";0.558583991;949.5927842;14.71218823;15.45356205;0.009090331;1700;;l709;"SRID=4326;LINESTRING(11.1228545605428 50.9989090670144,11.4299065773025 50.9114464610955)";;;;;;;;;;l713;108.5621843;208.7371511
l710;"SRID=4326;LINESTRING(11.4703941249156 50.9303902294723,11.4299065773025 50.9114464610955)";0.102181637;173.7087829;227.2233461;334.7368407;0.196904024;1700;;l710;"SRID=4326;LINESTRING(11.4703941249156 50.9303902294723,11.4299065773025 50.9114464610955)";;;;;;;;;;l714;207.8951235;492.7685012
l711;"SRID=4326;LINESTRING(11.6463786274424 50.534876971042,11.4299065773025 50.9114464610955)";0.40358832;686.1001447;187.9422964;285.884618;0.168167422;1700;;l711;"SRID=4326;LINESTRING(11.6463786274424 50.534876971042,11.4299065773025 50.9114464610955)";;;;;;;;;;l715;9.352536952;9.448471628
l712;"SRID=4326;LINESTRING(7.30820430094578 52.4768353862806,7.25501773539194 53.0267136928067)";0.005557924;9.448471628;122.3963909;246.7470586;0.145145329;1700;;l712;"SRID=4326;LINESTRING(7.30820430094578 52.4768353862806,7.25501773539194 53.0267136928067)";;;;;;;;;;l716;36.84570885;64.19428763
l713;"SRID=4326;LINESTRING(7.25465688214231 53.0266716315927,7.25501773539194 53.0267136928067)";0.121315318;206.2360403;108.5621843;208.7371511;0.122786559;1700;;l713;"SRID=4326;LINESTRING(7.25465688214231 53.0266716315927,7.25501773539194 53.0267136928067)";;;;;;;;;;l717;39.28655875;98.97743376
l714;"SRID=4326;LINESTRING(7.31136229105814 53.1257665563186,7.25501773539194 53.0267136928067)";0.173274986;294.5674763;207.8951235;492.7685012;0.289863824;1700;;l714;"SRID=4326;LINESTRING(7.31136229105814 53.1257665563186,7.25501773539194 53.0267136928067)";;;;;;;;;;l718;113.1412244;261.6769763
l715;"SRID=4326;LINESTRING(7.60711612154456 51.8986046029193,7.37185639416872 52.1977066547834)";0.134305512;65.809701;9.352536952;9.448471628;0.019282595;490;;l715;"SRID=4326;LINESTRING(7.60711612154456 51.8986046029193,7.37185639416872 52.1977066547834)";;;;;;;;;;l719;97.47391291;265.2461429
l716;"SRID=4326;LINESTRING(7.88957671235007 52.2773967624078,7.37185639416872 52.1977066547834)";0.438850174;215.0365855;36.84570885;64.19428763;0.13100875;490;;l716;"SRID=4326;LINESTRING(7.88957671235007 52.2773967624078,7.37185639416872 52.1977066547834)";;;;;;;;;;l720;99.39141348;243.6530674
l717;"SRID=4326;LINESTRING(7.30820430094578 52.4768353862806,7.37185639416872 52.1977066547834)";0.648267834;317.6512384;39.28655875;98.97743376;0.201994763;490;;l717;"SRID=4326;LINESTRING(7.30820430094578 52.4768353862806,7.37185639416872 52.1977066547834)";;;;;;;;;;l721;99.85849634;247.7582449
l718;"SRID=4326;LINESTRING(14.0336963684666 53.5078685980791,13.3984708281663 53.7933318754816)";0.07648231;37.4763317;113.1412244;261.6769763;0.534034645;490;;l718;"SRID=4326;LINESTRING(14.0336963684666 53.5078685980791,13.3984708281663 53.7933318754816)";;;;;;;;;;l722;66.89874591;137.7785101
l719;"SRID=4326;LINESTRING(13.399828840425 53.7944477778114,13.3984708281663 53.7933318754816)";0.08122703;39.80124467;97.47391291;265.2461429;0.541318659;490;;l719;"SRID=4326;LINESTRING(13.399828840425 53.7944477778114,13.3984708281663 53.7933318754816)";;;;;;;;;;l723;98.72570174;151.682955
l720;"SRID=4326;LINESTRING(12.1869848227216 53.8157751724384,13.3984708281663 53.7933318754816)";0.073995847;36.2579648;99.39141348;243.6530674;0.497251158;490;;l720;"SRID=4326;LINESTRING(12.1869848227216 53.8157751724384,13.3984708281663 53.7933318754816)";;;;;;;;;;l724;25.88102579;26.11875326
