l_id;wkt_srid_4326;24 Hous rel;24 Hours abs;100 Hours average abs;100 Hours max abs;100 Hours max average rel;cap;;;;;;;;;;;;;;;
l88;"SRID=4326;LINESTRING(10.1562824575947 54.2755482549913,9.72699196993402 54.2914209867842)";0.200118995;98.05830761;33.87843349;91.06403567;0.185844971;490;;l88;"SRID=4326;LINESTRING(10.1562824575947 54.2755482549913,9.72699196993402 54.2914209867842)";;;;;;;;;;l88;33.87843349;91.06403567
l89;"SRID=4326;LINESTRING(7.03496796515083 52.2028607381056,7.30820430094578 52.4768353862806)";0.250931695;426.5838822;194.6966256;477.9098455;0.281123439;1700;;l89;"SRID=4326;LINESTRING(7.03496796515083 52.2028607381056,7.30820430094578 52.4768353862806)";;;;;;;;;;l89;194.6966256;477.9098455
l90;"SRID=4326;LINESTRING(7.06030699176008 51.6964760130648,7.30820430094578 52.4768353862806)";0.021797519;37.05578281;105.3653735;177.2585082;0.104269711;1700;;l90;"SRID=4326;LINESTRING(7.06030699176008 51.6964760130648,7.30820430094578 52.4768353862806)";;;;;;;;;;l90;105.3653735;177.2585082
l91;"SRID=4326;LINESTRING(6.6746753206169 51.3249574728255,6.72376714521247 51.3556543809247)";0.208372676;102.1026114;47.85235685;186.0260777;0.379645057;490;;l91;"SRID=4326;LINESTRING(6.6746753206169 51.3249574728255,6.72376714521247 51.3556543809247)";;;;;;;;;;l91;47.85235685;186.0260777
l92;"SRID=4326;LINESTRING(7.54571772261949 51.9703244223875,7.30820430094578 52.4768353862806)";0.008268712;14.05681105;45.4556947;115.8110542;0.06812415;1700;;l92;"SRID=4326;LINESTRING(7.54571772261949 51.9703244223875,7.30820430094578 52.4768353862806)";;;;;;;;;;l92;45.4556947;115.8110542
l93;"SRID=4326;LINESTRING(7.30561448538174 52.4801491895706,7.30820430094578 52.4768353862806)";0.003137977;5.334560499;11.07779062;98.03623702;0.057668375;1700;;l93;"SRID=4326;LINESTRING(7.30561448538174 52.4801491895706,7.30820430094578 52.4768353862806)";;;;;;;;;;l93;11.07779062;98.03623702
l94;"SRID=4326;LINESTRING(7.30820430094578 52.4768353862806,7.30433875539085 52.4824259958004)";0.023358095;39.70876114;33.12736294;82.68381515;0.048637538;1700;;l94;"SRID=4326;LINESTRING(7.30820430094578 52.4768353862806,7.30433875539085 52.4824259958004)";;;;;;;;;;l94;33.12736294;82.68381515
l95;"SRID=4326;LINESTRING(7.30561448538174 52.4801491895706,7.30820430094578 52.4768353862806)";0.003140909;5.339546069;11.08814369;98.12785967;0.05772227;1700;;l95;"SRID=4326;LINESTRING(7.30561448538174 52.4801491895706,7.30820430094578 52.4768353862806)";;;;;;;;;;l95;11.08814369;98.12785967
l96;"SRID=4326;LINESTRING(7.30820430094578 52.4768353862806,7.27715391322869 52.7532425946802)";0.176270032;299.6590538;137.2225059;320.309138;0.18841714;1700;;l96;"SRID=4326;LINESTRING(7.30820430094578 52.4768353862806,7.27715391322869 52.7532425946802)";;;;;;;;;;l96;137.2225059;320.309138
l97;"SRID=4326;LINESTRING(8.30775689679575 52.3456356447783,7.30820430094578 52.4768353862806)";0.078866789;134.0735413;124.8124148;157.4908959;0.092641703;1700;;l97;"SRID=4326;LINESTRING(8.30775689679575 52.3456356447783,7.30820430094578 52.4768353862806)";;;;;;;;;;l97;124.8124148;157.4908959
l98;"SRID=4326;LINESTRING(7.30820430094578 52.4768353862806,7.88957671235007 52.2773967624078)";0.056323989;95.75078152;125.0191651;216.5720085;0.127395299;1700;;l98;"SRID=4326;LINESTRING(7.30820430094578 52.4768353862806,7.88957671235007 52.2773967624078)";;;;;;;;;;l98;125.0191651;216.5720085
l99;"SRID=4326;LINESTRING(7.30820430094578 52.4768353862806,7.31784994377907 52.4691114902799)";0.031595468;15.48177909;12.18577988;25.89482724;0.052846586;490;;l99;"SRID=4326;LINESTRING(7.30820430094578 52.4768353862806,7.31784994377907 52.4691114902799)";;;;;;;;;;l99;12.18577988;25.89482724
l100;"SRID=4326;LINESTRING(14.54 49.736,12.1147644054101 49.6311550521523)";0.272690136;463.5732305;570.8634224;866.6977509;0.509822206;1700;;l100;"SRID=4326;LINESTRING(14.54 49.736,12.1147644054101 49.6311550521523)";;;;;;;;;;l100;570.8634224;866.6977509
l101;"SRID=4326;LINESTRING(12.1869848227216 53.8157751724384,12.2147735096776 54.1003234403618)";0.031679547;53.85523068;56.96552372;103.9533613;0.061149036;1700;;l101;"SRID=4326;LINESTRING(12.1869848227216 53.8157751724384,12.2147735096776 54.1003234403618)";;;;;;;;;;l101;56.96552372;103.9533613
l102;"SRID=4326;LINESTRING(6.99647659179489 49.3754093063084,6.47473977006816 49.9224692993999)";0.172781811;293.7290794;260.9605954;304.1390834;0.178905343;1700;;l102;"SRID=4326;LINESTRING(6.99647659179489 49.3754093063084,6.47473977006816 49.9224692993999)";;;;;;;;;;l102;260.9605954;304.1390834
l103;"SRID=4326;LINESTRING(12.1869848227216 53.8157751724384,12.2147735096776 54.1003234403618)";0.031692852;53.87784879;56.98944809;103.9970196;0.061174717;1700;;l103;"SRID=4326;LINESTRING(12.1869848227216 53.8157751724384,12.2147735096776 54.1003234403618)";;;;;;;;;;l103;56.98944809;103.9970196
l104;"SRID=4326;LINESTRING(12.1869848227216 53.8157751724384,11.6993926965362 53.5722744892702)";0.065094044;110.6598752;53.77017231;113.4479498;0.066734088;1700;;l104;"SRID=4326;LINESTRING(12.1869848227216 53.8157751724384,11.6993926965362 53.5722744892702)";;;;;;;;;;l104;53.77017231;113.4479498
l105;"SRID=4326;LINESTRING(11.3706373688866 53.6009910848999,12.1869848227216 53.8157751724384)";0.043928794;74.67895031;74.67895031;74.67895031;0.043928794;1700;;l105;"SRID=4326;LINESTRING(11.3706373688866 53.6009910848999,12.1869848227216 53.8157751724384)";;;;;;;;;;l105;74.67895031;74.67895031
l106;"SRID=4326;LINESTRING(6.94821343461115 51.4445789430072,7.06030699176008 51.6964760130648)";0.019108092;32.48375665;56.53078217;130.9541293;0.077031841;1700;;l106;"SRID=4326;LINESTRING(6.94821343461115 51.4445789430072,7.06030699176008 51.6964760130648)";;;;;;;;;;l106;56.53078217;130.9541293
l107;"SRID=4326;LINESTRING(6.92675896360373 51.4992056838496,6.94821343461115 51.4445789430072)";0.019846061;33.73830374;63.69839923;127.700203;0.075117766;1700;;l107;"SRID=4326;LINESTRING(6.92675896360373 51.4992056838496,6.94821343461115 51.4445789430072)";;;;;;;;;;l107;63.69839923;127.700203
l108;"SRID=4326;LINESTRING(6.68078798893986 51.6462959356851,7.06030699176008 51.6964760130648)";0.065491129;111.3349197;142.6925175;310.325816;0.182544598;1700;;l108;"SRID=4326;LINESTRING(6.68078798893986 51.6462959356851,7.06030699176008 51.6964760130648)";;;;;;;;;;l108;142.6925175;310.325816
l109;"SRID=4326;LINESTRING(7.16721460965932 51.3899067582106,7.1255729106725 51.4489772588145)";0.0193446;32.8858201;75.48386663;138.7550139;0.081620596;1700;;l109;"SRID=4326;LINESTRING(7.16721460965932 51.3899067582106,7.1255729106725 51.4489772588145)";;;;;;;;;;l109;75.48386663;138.7550139
l110;"SRID=4326;LINESTRING(6.99606888010598 51.5141695891404,7.1255729106725 51.4489772588145)";0.007499532;12.74920465;21.47372365;25.9345379;0.015255611;1700;;l110;"SRID=4326;LINESTRING(6.99606888010598 51.5141695891404,7.1255729106725 51.4489772588145)";;;;;;;;;;l110;21.47372365;25.9345379
l111;"SRID=4326;LINESTRING(7.31318284290137 51.4466113896128,7.16721460965932 51.3899067582106)";0.013011401;22.11938232;70.86250058;123.1508179;0.072441658;1700;;l111;"SRID=4326;LINESTRING(7.31318284290137 51.4466113896128,7.16721460965932 51.3899067582106)";;;;;;;;;;l111;70.86250058;123.1508179
l112;"SRID=4326;LINESTRING(7.99288723332679 51.6837077155955,8.62480052815036 51.4278883849265)";0.01295761;22.02793649;65.45806964;171.4205733;0.100835631;1700;;l112;"SRID=4326;LINESTRING(7.99288723332679 51.6837077155955,8.62480052815036 51.4278883849265)";;;;;;;;;;l112;65.45806964;171.4205733
l113;"SRID=4326;LINESTRING(7.06030699176008 51.6964760130648,7.35311186939787 51.5758105020818)";0.021798836;37.05802101;84.70367698;171.9474725;0.101145572;1700;;l113;"SRID=4326;LINESTRING(7.06030699176008 51.6964760130648,7.35311186939787 51.5758105020818)";;;;;;;;;;l113;84.70367698;171.9474725
l114;"SRID=4326;LINESTRING(7.12323882950453 51.5256121803004,7.06030699176008 51.6964760130648)";0.029529345;50.19988641;4.88281197;33.70022321;0.019823661;1700;;l114;"SRID=4326;LINESTRING(7.12323882950453 51.5256121803004,7.06030699176008 51.6964760130648)";;;;;;;;;;l114;4.88281197;33.70022321
l115;"SRID=4326;LINESTRING(7.06030699176008 51.6964760130648,7.03496796515083 52.2028607381056)";0.207881504;353.3985572;137.9328435;331.227101;0.194839471;1700;;l115;"SRID=4326;LINESTRING(7.06030699176008 51.6964760130648,7.03496796515083 52.2028607381056)";;;;;;;;;;l115;137.9328435;331.227101
l116;"SRID=4326;LINESTRING(7.99288723332679 51.6837077155955,8.21170597594605 51.1779854801194)";0.022596086;38.41334586;73.95087907;218.8074799;0.128710282;1700;;l116;"SRID=4326;LINESTRING(7.99288723332679 51.6837077155955,8.21170597594605 51.1779854801194)";;;;;;;;;;l116;73.95087907;218.8074799
l117;"SRID=4326;LINESTRING(6.57648208812114 51.0555954583116,6.77252309438106 51.1471054906194)";0.331550114;162.4595557;175.2213136;334.416409;0.682482467;490;;l117;"SRID=4326;LINESTRING(6.57648208812114 51.0555954583116,6.77252309438106 51.1471054906194)";;;;;;;;;;l117;175.2213136;334.416409
l118;"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,7.13689469738717 50.6428608767133)";0.08367452;142.2466832;96.08578505;198.7897736;0.116935161;1700;;l118;"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,7.13689469738717 50.6428608767133)";;;;;;;;;;l118;96.08578505;198.7897736
l119;"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,6.45655246642153 50.8713380368705)";0.016754472;28.48260292;526.6865258;884.627498;0.520369116;1700;;l119;"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,6.45655246642153 50.8713380368705)";;;;;;;;;;l119;526.6865258;884.627498
l120;"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,7.86394571365263 50.7682419129404)";0.028449822;48.36469763;334.1205836;574.9443714;0.338202571;1700;;l120;"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,7.86394571365263 50.7682419129404)";;;;;;;;;;l120;334.1205836;574.9443714
l121;"SRID=4326;LINESTRING(6.32166491493505 50.8383473627586,6.16738169006425 50.8020442927138)";0.04962175;84.35697521;13.04202979;23.81238212;0.014007284;1700;;l121;"SRID=4326;LINESTRING(6.32166491493505 50.8383473627586,6.16738169006425 50.8020442927138)";;;;;;;;;;l121;13.04202979;23.81238212
l122;"SRID=4326;LINESTRING(6.70220337779745 51.0088609096753,6.61240231530956 51.0359242594819)";0.834119126;1418.002515;890.2566222;1528.479146;0.89910538;1700;;l122;"SRID=4326;LINESTRING(6.70220337779745 51.0088609096753,6.61240231530956 51.0359242594819)";;;;;;;;;;l122;890.2566222;1528.479146
l123;"SRID=4326;LINESTRING(6.96568442352005 51.0693295322353,7.23319684331545 51.2325069075148)";0.20403331;346.8566273;381.663817;503.3292629;0.296076037;1700;;l123;"SRID=4326;LINESTRING(6.96568442352005 51.0693295322353,7.23319684331545 51.2325069075148)";;;;;;;;;;l123;381.663817;503.3292629
l124;"SRID=4326;LINESTRING(6.30090123786765 50.8289532122665,6.45655246642153 50.8713380368705)";0.041249434;70.12403813;15.64432061;36.9350854;0.021726521;1700;;l124;"SRID=4326;LINESTRING(6.30090123786765 50.8289532122665,6.45655246642153 50.8713380368705)";;;;;;;;;;l124;15.64432061;36.9350854
l125;"SRID=4326;LINESTRING(7.13689469738717 50.6428608767133,7.44948529010545 50.4025276621126)";0.023148937;39.35319285;80.58563361;157.5178817;0.092657577;1700;;l125;"SRID=4326;LINESTRING(7.13689469738717 50.6428608767133,7.44948529010545 50.4025276621126)";;;;;;;;;;l125;80.58563361;157.5178817
l126;"SRID=4326;LINESTRING(6.32166491493505 50.8383473627586,6.45655246642153 50.8713380368705)";0.04160654;70.73111849;75.61296506;941.0939507;0.553584677;1700;;l126;"SRID=4326;LINESTRING(6.32166491493505 50.8383473627586,6.45655246642153 50.8713380368705)";;;;;;;;;;l126;75.61296506;941.0939507
l127;"SRID=4326;LINESTRING(6.62582790177014 51.2606098249047,6.61240231530956 51.0359242594819)";0.340600516;166.8942529;93.35865921;173.4378672;0.353954831;490;;l127;"SRID=4326;LINESTRING(6.62582790177014 51.2606098249047,6.61240231530956 51.0359242594819)";;;;;;;;;;l127;93.35865921;173.4378672
l128;"SRID=4326;LINESTRING(6.96568442352005 51.0693295322353,7.12308195236379 51.1715887782054)";0.096434813;163.9391818;399.853741;531.3793997;0.312576117;1700;;l128;"SRID=4326;LINESTRING(6.96568442352005 51.0693295322353,7.12308195236379 51.1715887782054)";;;;;;;;;;l128;399.853741;531.3793997
l129;"SRID=4326;LINESTRING(6.96568442352005 51.0693295322353,6.70220337779745 51.0088609096753)";0.237222628;403.2784668;99.17845678;289.1462447;0.170086026;1700;;l129;"SRID=4326;LINESTRING(6.96568442352005 51.0693295322353,6.70220337779745 51.0088609096753)";;;;;;;;;;l129;99.17845678;289.1462447
l130;"SRID=4326;LINESTRING(6.80109333956604 51.1225390518584,7.00877914033175 51.1742549180397)";0.072619793;123.4536489;311.3595064;1049.747984;0.617498814;1700;;l130;"SRID=4326;LINESTRING(6.80109333956604 51.1225390518584,7.00877914033175 51.1742549180397)";;;;;;;;;;l130;311.3595064;1049.747984
l131;"SRID=4326;LINESTRING(6.8426506615144 50.8635385008881,6.70220337779745 51.0088609096753)";0.239499365;407.1489198;533.197306;828.1913055;0.487171356;1700;;l131;"SRID=4326;LINESTRING(6.8426506615144 50.8635385008881,6.70220337779745 51.0088609096753)";;;;;;;;;;l131;533.197306;828.1913055
l132;"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,7.86394571365263 50.7682419129404)";0.028449822;48.36469763;334.1205836;574.9443714;0.338202571;1700;;l132;"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,7.86394571365263 50.7682419129404)";;;;;;;;;;l132;334.1205836;574.9443714
l133;"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,6.80461158012622 50.9662452961379)";0.093289309;45.71176121;71.05953495;109.5376291;0.223546182;490;;l133;"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,6.80461158012622 50.9662452961379)";;;;;;;;;;l133;71.05953495;109.5376291
l134;"SRID=4326;LINESTRING(7.7186272145384 51.5342075115271,7.93077008561427 51.6729710197069)";0.009489752;16.132578;172.1877432;307.7682475;0.181040146;1700;;l134;"SRID=4326;LINESTRING(7.7186272145384 51.5342075115271,7.93077008561427 51.6729710197069)";;;;;;;;;;l134;172.1877432;307.7682475
l135;"SRID=4326;LINESTRING(6.96568442352005 51.0693295322353,6.70220337779745 51.0088609096753)";0.237222628;403.2784668;99.17845678;289.1462447;0.170086026;1700;;l135;"SRID=4326;LINESTRING(6.96568442352005 51.0693295322353,6.70220337779745 51.0088609096753)";;;;;;;;;;l135;99.17845678;289.1462447
l136;"SRID=4326;LINESTRING(6.70220337779745 51.0088609096753,6.80109333956604 51.1225390518584)";0.462155603;785.6645256;493.8163768;854.6870121;0.502757066;1700;;l136;"SRID=4326;LINESTRING(6.70220337779745 51.0088609096753,6.80109333956604 51.1225390518584)";;;;;;;;;;l136;493.8163768;854.6870121
l137;"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,6.45655246642153 50.8713380368705)";0.016754472;28.48260292;526.6865258;884.627498;0.520369116;1700;;l137;"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,6.45655246642153 50.8713380368705)";;;;;;;;;;l137;526.6865258;884.627498
l138;"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,7.44948529010545 50.4025276621126)";0.061964134;105.3390283;107.8850388;218.0961277;0.12829184;1700;;l138;"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,7.44948529010545 50.4025276621126)";;;;;;;;;;l138;107.8850388;218.0961277
l139;"SRID=4326;LINESTRING(6.22183144595687 51.6946456422206,6.68078798893986 51.6462959356851)";0.0432822;21.20827803;125.8958847;177.9801614;0.363224819;490;;l139;"SRID=4326;LINESTRING(6.22183144595687 51.6946456422206,6.68078798893986 51.6462959356851)";;;;;;;;;;l139;125.8958847;177.9801614
l140;"SRID=4326;LINESTRING(7.00674987859998 51.5999114220203,7.06030699176008 51.6964760130648)";0.080356429;39.37465005;15.00213153;38.98571357;0.079562681;490;;l140;"SRID=4326;LINESTRING(7.00674987859998 51.5999114220203,7.06030699176008 51.6964760130648)";;;;;;;;;;l140;15.00213153;38.98571357
l141;"SRID=4326;LINESTRING(7.03761988504233 51.5985496311832,6.68078798893986 51.6462959356851)";0.04738052;23.21645458;29.99853557;63.38245487;0.129351949;490;;l141;"SRID=4326;LINESTRING(7.03761988504233 51.5985496311832,6.68078798893986 51.6462959356851)";;;;;;;;;;l141;29.99853557;63.38245487
l142;"SRID=4326;LINESTRING(7.2640834625924 51.5735734103802,7.06030699176008 51.6964760130648)";0.025056728;12.27779695;17.42337968;28.50840164;0.058180412;490;;l142;"SRID=4326;LINESTRING(7.2640834625924 51.5735734103802,7.06030699176008 51.6964760130648)";;;;;;;;;;l142;17.42337968;28.50840164
l143;"SRID=4326;LINESTRING(7.16721460965932 51.3899067582106,7.2789471130269 51.4722816773138)";0.02442736;11.96940634;7.378060179;17.69474309;0.036111721;490;;l143;"SRID=4326;LINESTRING(7.16721460965932 51.3899067582106,7.2789471130269 51.4722816773138)";;;;;;;;;;l143;7.378060179;17.69474309
l144;"SRID=4326;LINESTRING(7.18667755311932 51.550589070577,7.1255729106725 51.4489772588145)";0.247438067;121.2446529;121.6022372;151.0403803;0.308245674;490;;l144;"SRID=4326;LINESTRING(7.18667755311932 51.550589070577,7.1255729106725 51.4489772588145)";;;;;;;;;;l144;121.6022372;151.0403803
l145;"SRID=4326;LINESTRING(6.62582790177014 51.2606098249047,6.70220337779745 51.0088609096753)";0.119313721;58.46372343;40.50751546;158.1932765;0.322843421;490;;l145;"SRID=4326;LINESTRING(6.62582790177014 51.2606098249047,6.70220337779745 51.0088609096753)";;;;;;;;;;l145;40.50751546;158.1932765
l146;"SRID=4326;LINESTRING(7.2640834625924 51.5735734103802,7.35135784054859 51.568368608134)";0.032292209;15.82318242;17.14646621;26.50635697;0.054094606;490;;l146;"SRID=4326;LINESTRING(7.2640834625924 51.5735734103802,7.35135784054859 51.568368608134)";;;;;;;;;;l146;17.14646621;26.50635697
l147;"SRID=4326;LINESTRING(7.18667755311932 51.550589070577,7.17937912538938 51.4722019484347)";0.285105843;139.7018629;172.588349;202.6766208;0.413625757;490;;l147;"SRID=4326;LINESTRING(7.18667755311932 51.550589070577,7.17937912538938 51.4722019484347)";;;;;;;;;;l147;172.588349;202.6766208
l148;"SRID=4326;LINESTRING(7.2640834625924 51.5735734103802,7.16721460965932 51.3899067582106)";0.009867146;4.834901343;5.073277887;11.3607398;0.023185183;490;;l148;"SRID=4326;LINESTRING(7.2640834625924 51.5735734103802,7.16721460965932 51.3899067582106)";;;;;;;;;;l148;5.073277887;11.3607398
l149;"SRID=4326;LINESTRING(6.93488869659333 51.0335223350589,6.82813596908193 51.1626762413706)";0.047838733;23.44097924;31.4891188;59.89203566;0.122228644;490;;l149;"SRID=4326;LINESTRING(6.93488869659333 51.0335223350589,6.82813596908193 51.1626762413706)";;;;;;;;;;l149;31.4891188;59.89203566
l150;"SRID=4326;LINESTRING(7.50597329671546 51.401592550355,7.1255729106725 51.4489772588145)";0.157733416;77.28937404;129.3813267;202.2794093;0.412815121;490;;l150;"SRID=4326;LINESTRING(7.50597329671546 51.401592550355,7.1255729106725 51.4489772588145)";;;;;;;;;;l150;129.3813267;202.2794093
l151;"SRID=4326;LINESTRING(7.17937912538938 51.4722019484347,7.1255729106725 51.4489772588145)";0.025504686;12.49729609;39.1979736;76.79970137;0.156734084;490;;l151;"SRID=4326;LINESTRING(7.17937912538938 51.4722019484347,7.1255729106725 51.4489772588145)";;;;;;;;;;l151;39.1979736;76.79970137
l152;"SRID=4326;LINESTRING(7.03761988504233 51.5985496311832,7.1255729106725 51.4489772588145)";0.014620873;7.164227729;19.68292752;47.24276995;0.096413816;490;;l152;"SRID=4326;LINESTRING(7.03761988504233 51.5985496311832,7.1255729106725 51.4489772588145)";;;;;;;;;;l152;19.68292752;47.24276995
l153;"SRID=4326;LINESTRING(7.2640834625924 51.5735734103802,7.2789471130269 51.4722816773138)";0.059671614;29.23909062;5.319353643;10.59664303;0.021625802;490;;l153;"SRID=4326;LINESTRING(7.2640834625924 51.5735734103802,7.2789471130269 51.4722816773138)";;;;;;;;;;l153;5.319353643;10.59664303
